row,out_of_sample,symbol,catalyst,origin,event_ref,headline,available_at,decision_date,entry_date,entry_price,exit_date,exit_reason,sessions,sentiment_model,sentiment_pos,sentiment_neg,rule_score,skip_reason,model_prob,model_weight,model_confidence,timesfm_expected_pct,timesfm_low_pct,timesfm_high_pct,timesfm_feature_delta,in_rules,in_naive_all_events,in_rules_plus_model,tfm_compared,in_rules_without_timesfm,in_timesfm_filter,in_timesfm_feature,cost_pct,trade_return_pct,spy_return_pct,sector,market_cap_usd,cap_bucket,catalyst_price,move_at_decision_pct,move_at_fill_pct,gap_at_fill_pct,hold1_pct,hold3_pct,hold5_pct,hold10_pct,spy_hold1_pct,spy_hold3_pct,spy_hold5_pct,spy_hold10_pct
104,0,TGTX,guidance_raise,filing,0001437749-25-014402,8-K: TG Therapeutics Reports First Quarter 2025 Financial Results and Raises BRIUMVI Full Year Revenue Guidance,2025-05-05T11:31:59+00:00,2025-05-05,2025-05-06,37.27,2025-05-09,stop,3,finbert,0.948,0.016,75.7,,,,,4.8367,-9.8071,17.8342,,0,0,0,0,0,0,0,0.2,-9.51043734907434,1.3324503073862461,Health care,5918419266,Mid ($2-10B),43.44,-13.26,-14.203,-1.088,-6.666326804400335,-9.349449959753164,-6.317520794204456,-6.344352025757993,-0.04406645995016484,1.077938092592268,4.291602889251345,6.417317584643256
105,0,PTCT,positive_trial,filing,0001070081-25-000014,8-K: PTC518 PIVOT-HD Study Achieves Primary Endpoint,2025-05-05T11:55:12+00:00,2025-05-05,2025-05-06,40.01,2025-05-07,stop,1,finbert,0.899,0.014,75.3,,,,,12.6014,-14.2745,30.7428,,0,0,0,0,0,0,0,0.2,-1.7246188452886722,0.1978993780581863,Health care,3206039809,Mid ($2-10B),49.95,-18.619,-19.9,-1.574,-9.747613096725814,6.048437890527358,14.796250937265688,17.170657335666096,-0.04406645995016484,1.077938092592268,4.291602889251345,6.417317584643256
106,0,ARDX,insider_buy_cluster,filing,0001628280-25-022357,"1 insider(s) bought $1,611K of ARDX (Form 4)",2025-05-06T00:22:23+00:00,2025-05-06,2025-05-07,3.95,2025-05-12,stop,3,,,,70.3,,,,,7.711,-3.516,25.5765,,0,0,0,0,0,0,0,0.5,-8.094936708860766,3.6061233598143394,Health care,945058087,Small ($300M-2B),3.735,5.756,5.756,0.0,-6.829113924050633,-8.854430379746836,-14.677215189873415,5.322784810126569,-0.021476390252605893,0.5480139248415619,4.564795144157818,5.637722038739623
107,0,PLTR,guidance_raise,filing,0001321655-25-000063,"8-K: Palantir Reports Q1 2025 Revenue Growth of 39% Y/Y, U.S. Revenue Growth of 55% Y/Y; Raises FY 2025 Revenue Guidance to 36% Y/Y Growth and U.S. Comm Revenue",2025-05-05T20:07:18+00:00,2025-05-06,2025-05-07,107.97,2025-05-14,target,5,finbert,0.941,0.013,83.7,,,,,1.0247,-17.1116,19.1734,,0,0,0,0,0,0,0,0.2,19.28689450773362,4.737963045612781,Technology,256872914180,Large (>= $10B),123.77,-12.047,-12.766,-0.818,2.124719829582289,8.441289247013064,18.444067796610167,16.119347967027874,-0.021476390252605893,0.5480139248415619,4.564795144157818,5.637722038739623
108,0,HALO,guidance_raise,filing,0001159036-25-000025,8-K: HALOZYME RAISES 2025 FINANCIAL GUIDANCE RANGES AND REPORTS STRONG FIRST QUARTER 2025 RESULTS,2025-05-06T20:06:31+00:00,2025-05-07,2025-05-08,69.845,2025-05-12,stop,2,finbert,0.952,0.018,91.7,priced_in,,,,-6.0513,-21.6,17.8128,,0,0,0,0,0,0,0,0.2,-3.5287994845729864,2.671346684594167,Health care,8642720940,Mid ($2-10B),59.38,18.121,17.624,-0.421,-3.2281337246760633,-4.874636695540125,-31.605254492089628,-22.98616937504474,-0.23184488005096854,2.940259005024415,3.7540726063265195,2.917259924987614
109,0,CAT,insider_buy_cluster,filing,0001104659-25-045921,1 insider(s) bought $120K of CAT (Form 4),2025-05-08T12:48:43+00:00,2025-05-08,2025-05-09,325.65,2025-05-14,target,3,,,,74.0,,,,,0.2745,-6.1108,7.0224,,0,0,0,0,0,0,0,0.2,7.805527406725022,3.565358000282437,Industrials,152735299759,Large (>= $10B),320.29,1.236,1.673,0.432,-0.20921234454167587,8.057331490864428,7.219008137571015,5.800307078151401,-0.5777715012003968,3.394125123570113,4.033159158310973,2.7321423527750355
110,0,ABBV,fda_approval,fda,BLA761384:20250514,FDA approval: EMRELIS,2025-05-14T20:15:00+00:00,2025-05-15,2025-05-16,181.3,2025-06-02,time_stop,10,,,,66.8,,,,,1.9084,-6.1067,9.1177,,0,0,0,0,0,0,0,0.2,2.2434638720352895,-0.7902748414376324,Health care,320920101945,Large (>= $10B),177.44,2.39,2.175,-0.209,1.3002757859900795,1.7580805295090987,0.4839492553778248,2.4530612244898053,0.29894291754757346,0.07061310782241498,-1.5801268498942809,-0.5145877378435524
111,0,MRK,fda_approval,fda,NDA215383:20250514,FDA new indication: WELIREG,2025-05-14T20:15:00+00:00,2025-05-15,2025-05-16,74.985,2025-06-02,time_stop,10,,,,63.0,,,,,1.3122,-6.2799,7.3217,,0,0,0,0,0,0,0,0.2,2.5138761085550465,-0.7902748414376324,Health care,187825137724,Large (>= $10B),73.47,1.81,2.062,0.247,1.2336200573447977,3.780796159231836,3.607428152297132,2.2738280989531345,0.29894291754757346,0.07061310782241498,-1.5801268498942809,-0.5145877378435524
112,0,INCY,fda_approval,fda,BLA761334:20250515,FDA new indication: ZYNYZ,2025-05-15T20:15:00+00:00,2025-05-16,2025-05-19,63.17,2025-06-03,time_stop,10,,,,86.0,,,,,-0.7246,-6.9636,5.854,,0,0,0,0,0,0,0,0.2,2.8869083425676845,0.5209658221390969,Health care,,Unknown,62.76,0.876,0.653,-0.221,0.8131391483299002,2.348678170017404,1.5017571632103934,3.1876840272281104,0.947763985716721,-1.091004931134165,-1.7286515898656705,0.5838802924672761
113,0,IONS,positive_trial,filing,0001140361-25-019620,8-K: Ionis announces positive topline results from Essence study of olezarsen in people with moderately elevated triglycerides,2025-05-19T11:18:21+00:00,2025-05-19,2025-05-20,34.0,2025-06-04,time_stop,10,finbert,0.935,0.017,89.6,,,,,-4.0217,-13.2466,3.9236,,0,0,0,0,0,0,0,0.5,2.0588235294117467,0.45251479539361056,Health care,5416184139,Mid ($2-10B),33.56,1.4,1.311,-0.088,0.8823529411764568,-2.676470588235302,-2.5000000000000018,1.7352941176470464,-0.2404660338228613,-1.886084742619165,-0.5271004400681287,0.30582542278574393
114,0,ARDX,insider_buy_cluster,filing,0001628280-25-026573,1 insider(s) bought $329K of ARDX (Form 4),2025-05-19T21:02:11+00:00,2025-05-20,2025-05-21,4.15,2025-06-02,stop,7,,,,52.7,,,,,8.0958,-4.831,24.3459,,0,0,0,0,0,0,0,0.5,-11.102409638554223,-0.3155597851947632,Health care,1000086786,Small ($300M-2B),4.06,2.956,2.217,-0.718,-4.355421686746996,-4.837349397590362,-6.283132530120483,-11.5843373493976,-1.1482700020392975,-1.7855482292162381,-0.3206580110121758,1.072857045748066
115,0,AMGN,fda_approval,fda,BLA761024:20250520,FDA new indication: AMJEVITA,2025-05-20T20:15:00+00:00,2025-05-21,2025-05-22,271.34,2025-06-02,target,6,,,,75.0,,,,,0.3458,-5.4988,6.2785,,0,0,0,0,0,0,0,0.2,5.070140782781762,0.6752960560189483,Health care,145901178058,Large (>= $10B),275.01,-1.334,-1.334,0.0,0.0063831355495038156,2.7888700523328813,4.296204024471151,5.608211100464389,-0.12620052861016512,1.257110493255076,1.0683211478392132,1.5832011807915383
116,0,AMD,insider_buy_cluster,filing,0000002488-25-000082,1 insider(s) bought $999K of AMD (Form 4),2025-05-22T20:14:05+00:00,2025-05-23,2025-05-27,113.175,2025-06-10,target,10,,,,74.5,,,,,-4.9994,-17.3882,6.1312,,0,0,0,0,0,0,0,0.2,6.806847802076432,2.2143873598716723,Technology,178857096750,Large (>= $10B),110.71,-0.361,2.227,2.597,1.023768500110456,-0.32812016788159576,1.0856196156394884,7.359089905014371,0.6667906564062245,0.4790997662395215,0.932970464279004,2.122248195608023
117,0,INSM,insider_buy_cluster,filing,0001628280-25-027340,1 insider(s) bought $202K of INSM (Form 4),2025-05-22T21:20:35+00:00,2025-05-23,2025-05-27,68.0,2025-06-04,target,6,,,,66.9,,,,,2.5273,-4.7766,9.5219,,0,0,0,0,0,0,0,0.2,7.535294117647062,1.6581398126503724,Health care,12299841470,Large (>= $10B),66.16,2.071,2.781,0.696,-0.1705882352941222,1.5794117647058628,5.21176470588236,3.7411764705882478,0.6667906564062245,0.4790997662395215,0.932970464279004,2.122248195608023
118,0,AMGN,fda_approval,fda,NDA202714:20250522,FDA new indication: KYPROLIS,2025-05-22T20:15:00+00:00,2025-05-23,2025-05-27,273.7,2025-06-02,target,4,,,,63.0,,,,,0.1941,-5.291,5.8343,,0,0,0,0,0,0,0,0.2,4.162440628425279,0.08836145852884075,Health care,146073244016,Large (>= $10B),271.9,-0.088,0.662,0.751,1.9008403361344464,3.3951772013153247,5.196419437340172,5.748118377785905,0.6667906564062245,0.4790997662395215,0.932970464279004,2.122248195608023
119,0,VRTX,fda_approval,fda,NDA203188:20250522,FDA new indication: KALYDECO,2025-05-22T20:15:00+00:00,2025-05-23,2025-05-27,437.335,2025-06-10,time_stop,10,,,,81.0,,,,,3.0461,-2.5885,9.0153,,0,0,0,0,0,0,0,0.2,0.9695839573782064,2.2143873598716723,Health care,111963573532,Large (>= $10B),434.03,0.454,0.761,0.306,1.7813186687550833,2.0305555237975392,1.650983799604422,1.8156173185315707,0.6667906564062245,0.4790997662395215,0.932970464279004,2.122248195608023
120,0,MRK,fda_approval,fda,BLA125514:20250522,FDA new indication: KEYTRUDA,2025-05-22T20:15:00+00:00,2025-05-23,2025-05-27,78.015,2025-06-10,time_stop,10,,,,60.0,,,,,-0.6977,-6.8817,4.0181,,0,0,0,0,0,0,0,0.2,1.4983913349996938,2.2143873598716723,Health care,194805804608,Large (>= $10B),77.84,-0.334,0.225,0.561,-0.7447670319810304,-2.270114721527905,-2.4623854386976896,1.485573287188369,0.6667906564062245,0.4790997662395215,0.932970464279004,2.122248195608023
121,0,ABBV,fda_approval,fda,NDA020263:20250522,FDA new indication: LUPRON DEPOT-PED KIT,2025-05-22T20:15:00+00:00,2025-05-23,2025-05-27,184.27,2025-06-10,time_stop,10,,,,63.0,,,,,0.8361,-5.3665,7.2141,,0,0,0,0,0,0,0,0.2,2.3885928257448175,2.2143873598716723,Health care,323711018728,Large (>= $10B),182.54,0.394,0.948,0.551,0.586888804471686,0.5326206110598533,1.2760948608020908,2.4537146578390345,0.6667906564062245,0.4790997662395215,0.932970464279004,2.122248195608023
122,0,BMY,fda_approval,fda,BLA125377:20250523,FDA new indication: YERVOY,2025-05-23T20:15:00+00:00,2025-05-27,2025-05-28,46.9,2025-06-11,target,10,,,,81.0,,,,,-0.9379,-6.7109,5.293,,0,0,0,0,0,0,0,0.2,6.516417910447747,1.9350327946446868,Health care,95424939181,Large (>= $10B),46.85,0.085,0.107,0.021,-0.05074626865670934,2.742430703624743,2.3373134328358303,6.345842217483999,-0.8474406653593778,-0.5668266955169308,0.5657718574616502,1.7473933328825633
123,0,MRK,fda_approval,fda,BLA125514:20250603,FDA new indication: KEYTRUDA,2025-06-03T20:15:00+00:00,2025-06-04,2025-06-05,78.41,2025-06-20,time_stop,10,,,,63.0,,,,,-2.1699,-8.6492,2.6182,,0,0,0,0,0,0,0,0.2,0.8649151893891152,-0.07450429195321445,Health care,196538416172,Large (>= $10B),77.14,1.465,1.646,0.179,-1.2075245504399865,0.9733197296263321,2.235913786506827,0.9223058283382326,-0.966360457139037,0.1430216019945309,0.42413198801933855,-0.23179224603850895
124,0,MRK,fda_approval,fda,BLA125514:20250606,FDA new indication: KEYTRUDA,2025-06-06T20:15:00+00:00,2025-06-09,2025-06-10,79.34,2025-06-25,time_stop,10,,,,63.0,,,,,-2.5024,-8.7065,2.1486,,0,0,0,0,0,0,0,0.2,0.17811948575749986,1.0811968944720143,Health care,199200109300,Large (>= $10B),78.97,0.456,0.469,0.013,2.3334005545752268,2.9257877489286432,1.8418452230904772,1.035190320141144,0.2764919529505862,0.3881176901802565,0.2098497217686736,0.8929325913831445
125,0,INSM,positive_trial,filing,0001140361-25-022023,8-K: Insmed Announces Positive Topline Results from Phase 2b Study of Treprostinil Palmitil Inhalation Powder (TPIP) as Once-Daily Therapy in Patients with,2025-06-10T11:00:27+00:00,2025-06-10,2025-06-11,92.0,2025-06-12,target,1,finbert,0.926,0.013,91.6,priced_in,,,,-8.6561,-20.9926,28.9512,,0,0,0,0,0,0,0,0.2,4.908695652173911,-0.8918353498071905,Health care,16561892268,Large (>= $10B),70.68,28.65,30.164,1.177,6.2999999999999945,7.115217391304363,8.800000000000008,13.76739130434781,-0.6683957033383645,-1.3900230060080563,-1.3023022559128903,0.284946788261964
126,0,MRK,fda_approval,fda,BLA761432:20250609,FDA approval: ENFLONSIA,2025-06-09T20:15:00+00:00,2025-06-10,2025-06-11,81.35,2025-06-18,stop,5,,,,74.8,,,,,-3.242,-9.2107,1.6828,,0,0,0,0,0,0,0,0.2,-4.256545789797173,-1.1516873831079575,Health care,204272392432,Large (>= $10B),79.33,2.546,2.546,0.0,-1.4661339889366907,0.2425322679778798,-3.973816840811306,-2.2651505838967356,-0.6683957033383645,-1.3900230060080563,-1.3023022559128903,0.284946788261964
127,0,ABBV,fda_approval,fda,NDA215110:20250610,FDA new indication: MAVYRET,2025-06-10T20:15:00+00:00,2025-06-11,2025-06-12,192.2,2025-06-18,stop,4,,,,74.0,,,,,0.2956,-4.872,5.2104,,0,0,0,0,0,0,0,0.2,-3.8160249739854213,-0.4616623056282297,Health care,338266179670,Large (>= $10B),189.5,1.055,1.425,0.366,-0.08553590010404993,-0.897190426638905,-3.691155046826211,-3.0147762747138374,0.4233229446175992,0.24499258345693792,-0.6283261945634109,1.7766337227712816
128,0,ARDX,insider_buy_cluster,filing,0001628280-25-030848,1 insider(s) bought $737K of ARDX (Form 4),2025-06-12T01:40:28+00:00,2025-06-12,2025-06-13,3.65,2025-06-30,time_stop,10,,,,54.0,,,,,3.4158,-4.2286,15.9793,,0,0,0,0,0,0,0,0.5,1.9657534246575352,2.9545530492898875,Health care,890029389,Small ($300M-2B),3.7,0.541,-1.351,-1.882,-1.8698630136986245,-3.23972602739726,-2.965753424657535,0.5958904109588996,-0.45062656641604565,-0.3620718462823745,-0.9050960735171307,2.5418546365914674
129,0,ADBE,guidance_raise,filing,0000796343-25-000064,8-K: Adobe Reports Record Revenue in Q2 and Raises FY25 Revenue and EPS Targets,2025-06-12T20:19:20+00:00,2025-06-13,2025-06-16,392.985,2025-06-20,stop,3,finbert,0.953,0.021,89.7,,,,,-4.7766,-15.4252,3.6278,,0,0,0,0,0,0,0,0.2,-3.3820552947313454,-0.5364423717521658,Technology,166934016000,Large (>= $10B),413.68,-5.318,-5.003,0.333,2.025275773884494,-4.002944132727714,-3.4736618445996736,-1.75349440818352,0.17974683544304,-0.6930046635576168,-0.2416389073950696,2.7063957361758817
130,0,PFE,fda_approval,fda,NDA217439:20250612,FDA new indication: TALZENNA,2025-06-12T20:15:00+00:00,2025-06-13,2025-06-16,24.5,2025-07-01,time_stop,10,,,,86.0,,,,,-2.6653,-7.1003,1.8041,,0,0,0,0,0,0,0,0.2,-1.1183673469387865,2.45822784810128,Health care,139518871505,Large (>= $10B),24.84,-1.208,-1.369,-0.163,-0.6081632653061273,-2.7306122448979675,-2.1183673469387765,-1.26122448979592,0.17974683544304,-0.6930046635576168,-0.2416389073950696,2.7063957361758817
131,0,MRK,fda_approval,fda,BLA125514:20250612,FDA new indication: KEYTRUDA,2025-06-12T20:15:00+00:00,2025-06-13,2025-06-16,80.88,2025-06-18,stop,2,,,,68.0,,,,,-3.4435,-9.5359,0.9339,,0,0,0,0,0,0,0,0.2,-3.699010880316511,-0.5264490339773384,Health care,205176363683,Large (>= $10B),81.82,-0.134,-1.149,-1.016,-0.10108803165183017,-2.1658753709198675,-1.0902077151335285,-2.326607319485652,0.17974683544304,-0.6930046635576168,-0.2416389073950696,2.7063957361758817
132,0,COP,insider_buy_cluster,filing,0000950170-25-087139,1 insider(s) bought $499K of COP (Form 4),2025-06-17T15:47:06+00:00,2025-06-17,2025-06-18,95.52,2025-06-24,stop,3,,,,76.4,,,,,-1.0506,-8.7684,5.8016,,0,0,0,0,0,0,0,0.2,-5.727638190954775,0.7842256533654226,Energy,120560157483,Large (>= $10B),95.0,0.526,0.547,0.021,-2.0006700167504166,-4.18869346733669,-7.02579564489112,-1.3306532663316604,-0.36710112960363067,0.08574293162220153,1.250437804959548,3.4778958625760303
133,0,HOOD,insider_buy_cluster,filing,0001783879-25-000189,"1 insider(s) bought $1,966K of HOOD (Form 4)",2025-06-17T21:27:27+00:00,2025-06-18,2025-06-20,78.47,2025-07-01,target,7,,,,78.6,,,,,0.6643,-9.8213,11.2947,,0,0,0,0,0,0,0,0.2,20.88066777112272,2.8047795715097523,Financials,17944621629,Large (>= $10B),74.95,4.536,4.696,0.153,-0.1617688288517936,4.3112781954887325,7.5099528482222455,20.100751879699263,-0.885183328319805,1.2037902336307973,2.054420268057089,4.305498178415057
134,0,REGN,fda_approval,fda,BLA761055:20250618,FDA new indication: DUPIXENT,2025-06-18T20:15:00+00:00,2025-06-20,2025-06-23,510.0,2025-07-08,time_stop,10,,,,75.0,,,,,-3.6798,-15.1074,7.8233,,0,0,0,0,0,0,0,0.2,5.460784313725497,4.22155149233665,Health care,47890798669,Large (>= $10B),513.58,-0.752,-0.697,0.055,0.17647058823528922,1.817647058823524,1.9568627450980316,5.311764705882349,0.6587657972573215,1.8301156224791673,3.139271309491809,4.108954019897815
135,0,GILD,fda_approval,fda,NDA220018:20250618,FDA approval: YEZTUGO,2025-06-18T20:15:00+00:00,2025-06-20,2025-06-23,108.82,2025-07-08,time_stop,10,,,,97.8,,,,,2.0844,-2.0342,6.348,,0,0,0,0,0,0,0,0.2,2.5017092446241618,4.22155149233665,Health care,134966309628,Large (>= $10B),108.0,0.463,0.759,0.295,-2.6168351405991497,-2.855761808491075,1.500055136923373,2.5200882190773877,0.6587657972573215,1.8301156224791673,3.139271309491809,4.108954019897815
136,0,GILD,fda_approval,fda,NDA203094:20250620,FDA new indication: TYBOST,2025-06-20T20:15:00+00:00,2025-06-23,2025-06-24,106.33,2025-07-09,time_stop,10,,,,71.0,,,,,3.3092,-2.1484,8.1599,,0,0,0,0,0,0,0,0.2,5.536856954763469,2.8513130243409845,Health care,132092833359,Large (>= $10B),108.5,-2.129,-2.0,0.132,0.6182074673187323,1.0132041756794943,4.069726323709211,4.248415310824805,0.20540764152035001,1.0476627008422448,2.037188291165415,2.449214832955504
137,0,LLY,fda_approval,fda,BLA761248:20250701,FDA new indication: KISUNLA,2025-07-01T20:15:00+00:00,2025-07-02,2025-07-03,780.46,2025-07-18,time_stop,10,,,,78.0,,,,,0.8461,-6.0461,7.8978,,0,0,0,0,0,0,0,0.2,-2.3269507726212724,0.9004899991967188,Health care,738551438111,Large (>= $10B),775.9,0.436,0.588,0.151,-0.1730927914306955,-0.5587627809240823,1.1056402634343823,-2.6293365451144246,0.2642943208289729,-0.5389830508474633,0.3414089485099138,0.6980641015342572
138,0,ORCL,insider_buy_cluster,filing,0001127602-25-019066,1 insider(s) bought $112K of ORCL (Form 4),2025-07-09T20:39:51+00:00,2025-07-10,2025-07-11,231.37,2025-07-25,time_stop,10,,,,70.9,,,,,-0.2198,-7.6837,7.7471,,0,0,0,0,0,0,0,0.2,4.541323421359733,1.78317114686708,Technology,660075755000,Large (>= $10B),235.81,-0.343,-1.883,-1.545,-0.5500886026710503,1.351627263690203,7.311777672126896,4.7531054155681485,-0.058689019494484296,-0.2963483957992173,0.651077496226349,1.6755821048912714
139,0,PFE,fda_approval,fda,BLA761345:20250710,FDA new indication: ELREXFIO,2025-07-10T20:15:00+00:00,2025-07-11,2025-07-14,25.58,2025-07-16,stop,2,,,,68.0,,,,,-2.2982,-7.0288,2.4889,,0,0,0,0,0,0,0,0.2,-3.737920250195459,-0.10692599011488096,Health care,145829627307,Large (>= $10B),25.78,-0.504,-0.776,-0.273,-1.0991399530883348,-3.992025019546519,-4.539327599687248,-3.288350273651286,0.06477951088001993,-0.02989922331342304,0.5092881442968269,2.0369856858591717
140,0,JNJ,guidance_raise,filing,0000200406-25-000170,8-K: Johnson & Johnson reports Q2 2025 results; raises 2025 outlook,2025-07-16T12:06:45+00:00,2025-07-16,2025-07-17,163.18,2025-07-31,time_stop,10,finbert,0.385,0.105,86.5,priced_in,,,,-2.4949,-7.022,2.7036,,0,0,0,0,0,0,0,0.2,1.4852555460227903,2.2111146700832807,Health care,396472754914,Large (>= $10B),155.17,6.193,5.162,-0.971,-0.3225640397107597,0.5231278342934245,3.427895575438167,2.300306410099262,0.3829596412556093,0.4998718770019119,1.3711082639333851,1.4111467008327996
141,0,CRSP,insider_buy_cluster,filing,0000950170-25-096666,"1 insider(s) bought $51,500K of CRSP (Form 4)",2025-07-17T21:19:13+00:00,2025-07-18,2025-07-21,66.53,2025-07-30,stop,7,,,,84.5,priced_in,,,,-11.8758,-23.2052,10.1968,,0,0,0,0,0,0,0,0.2,-9.128303021193439,0.9371407668940848,Health care,5624866739,Mid ($2-10B),55.09,18.225,20.766,2.15,-2.0036975800390877,2.219960919885766,-2.860453930557638,-15.89216894633999,-0.2,0.6651812268397175,1.1248087535983056,-1.3212367002242373
142,0,AMGN,fda_approval,fda,NDA205437:20250723,FDA new indication: OTEZLA,2025-07-23T20:15:00+00:00,2025-07-24,2025-07-25,308.58,2025-08-01,stop,5,,,,83.0,,,,,0.4171,-4.9449,4.268,,0,0,0,0,0,0,0,0.2,-3.9332296325102045,-1.5840558031145366,Health care,165909222709,Large (>= $10B),309.22,-0.217,-0.207,0.01,-0.8481301445330212,-1.8268066627778798,-4.568397174152561,-7.938673925724282,0.11649057613880592,-0.17323214032658446,-0.6739485742178306,-0.647180714544404
143,0,MRK,fda_approval,fda,BLA125514:20250724,FDA new indication: KEYTRUDA,2025-07-24T20:15:00+00:00,2025-07-25,2025-07-28,84.47,2025-07-31,stop,3,,,,86.0,,,,,-3.3923,-9.341,1.5042,,0,0,0,0,0,0,0,0.2,-4.544737776725472,0.10981364121227538,Health care,212709457442,Large (>= $10B),84.11,0.713,0.428,-0.283,-0.6853794246478027,-3.4200781342488495,-6.332354682135666,-4.674961524801701,-0.28470853987575523,-0.6737403526385075,-2.6722344230407202,-0.24706029993098994
144,0,PTCT,fda_approval,fda,NDA219666:20250728,FDA approval: SEPHIENCE,2025-07-28T20:15:00+00:00,2025-07-29,2025-07-30,49.33,2025-08-11,stop,8,,,,91.8,priced_in,,,,-0.8563,-8.472,7.3418,,0,0,0,0,0,0,0,0.5,-8.405939590512867,0.04216882626746371,Health care,3906578467,Mid ($2-10B),44.34,11.164,11.254,0.081,2.76373403608351,5.176059193188743,3.1083519156699717,-8.730285830123652,-0.42958862750029897,-2.4329852811674324,-1.4501572524845738,0.8645993206692906
145,0,GILD,fda_approval,fda,NDA210251:20250730,FDA new indication: BIKTARVY,2025-07-30T20:15:00+00:00,2025-07-31,2025-08-01,112.26,2025-08-11,target,6,,,,83.0,,,,,1.941,-1.9884,5.8192,,0,0,0,0,0,0,0,0.2,6.00880099768395,1.5818936611847525,Health care,139680800997,Large (>= $10B),114.76,-2.152,-2.178,-0.027,0.6195261001247012,-0.021842152146822447,-1.9637626937466621,5.8217352574380765,-0.931278939805191,0.06664537761458272,0.7500239501836206,2.777806163180596
146,0,AAPL,earnings_beat,filing,0000320193-25-000071,"8-K: June quarter records for total company revenue, iPhone revenue and EPS",2025-07-31T20:30:25+00:00,2025-08-01,2025-08-04,204.505,2025-08-07,target,3,finbert,0.163,0.111,66.2,,,,,0.4421,-6.4886,6.0987,,0,0,0,0,0,0,0,0.2,6.826723063005802,1.4893889750187796,Technology,3003398128200,Large (>= $10B),207.57,-2.5,-1.477,1.05,-0.7647783672770856,4.076179066526486,11.948847216449465,13.044174959047462,0.6790576501989778,0.9363817987117831,1.6396279188709786,2.6401553534611155
147,0,TGTX,guidance_raise,filing,0001437749-25-024480,8-K: TG Therapeutics Reports Second Quarter 2025 Financial Results and Raises BRIUMVI Revenue Guidance,2025-08-04T11:35:08+00:00,2025-08-04,2025-08-05,29.1,2025-08-12,stop,5,finbert,0.951,0.017,75.7,,,,,15.0614,-32.1959,35.5293,,0,0,0,0,0,0,0,0.2,-9.340893470790379,0.828822868358148,Health care,4559444634,Mid ($2-10B),35.02,-17.99,-16.905,1.323,-2.6054982817869554,-4.358075601374578,-9.512714776632302,-4.907903780068734,-0.8046312857120095,-0.12719099700848596,0.4536982225106458,1.6218078792003656
148,0,PFE,guidance_raise,filing,0000078003-25-000136,8-K: Pfizer Reports Strong Second-Quarter 2025 Results And Raises 2025 EPS Guidance,2025-08-05T11:08:22+00:00,2025-08-05,2025-08-06,24.68,2025-08-07,stop,1,finbert,0.95,0.026,91.6,priced_in,,,,0.3108,-4.8501,5.9784,,0,0,0,0,0,0,0,0.2,-2.266450567260936,0.9429934027501921,Health care,140717374875,Large (>= $10B),23.53,5.185,4.887,-0.283,-3.23889789303079,-0.6051863857374438,-0.3215559157212387,2.393192868719618,0.3929576345282683,1.0924250854463138,1.9683490978459786,1.510515857245043
149,0,PLTR,guidance_raise,filing,0001321655-25-000105,8-K: Palantir Reports Q2 2025 U.S. Comm Revenue Growth of 93% Y/Y and Revenue Growth of 48% Y/Y; Guides Q3 Revenue to 50% Y/Y; Raises FY 2025 Revenue Guidance t,2025-08-04T20:07:52+00:00,2025-08-05,2025-08-06,171.175,2025-08-11,target,3,finbert,0.948,0.015,91.7,priced_in,,,,-1.7062,-9.6959,7.4258,,0,0,0,0,0,0,0,0.2,8.735300131444413,1.1369366505047387,Technology,410969929690,Large (>= $10B),160.66,7.849,6.545,-1.209,4.686811742368913,9.021556886227545,9.027398860814941,-8.042850883598662,0.3929576345282683,1.0924250854463138,1.9683490978459786,1.510515857245043
150,0,HALO,guidance_raise,filing,0001159036-25-000033,8-K: HALOZYME RAISES 2025 FINANCIAL GUIDANCE RANGES AND REPORTS STRONG SECOND QUARTER 2025 RESULTS,2025-08-05T20:06:09+00:00,2025-08-06,2025-08-07,62.88,2025-08-15,target,6,finbert,0.952,0.018,94.7,,,,,1.0473,-7.1766,6.7193,,0,0,0,0,0,0,0,0.2,5.000381679389321,1.3324405884571846,Health care,7289321120,Mid ($2-10B),60.81,2.483,3.404,0.899,-1.4404580152671762,-0.18409669211196783,3.37824427480915,12.920229007633566,-0.8271218408147927,-0.2502954859801452,1.159549855400477,0.09391424619640282
151,0,VRTX,insider_buy_cluster,filing,0000875320-25-000218,"1 insider(s) bought $1,948K of VRTX (Form 4)",2025-08-07T20:19:03+00:00,2025-08-08,2025-08-11,362.97,2025-08-22,target,9,,,,72.6,,,,,5.0367,-6.779,13.7682,,0,0,0,0,0,0,0,0.2,10.001945064330387,-0.15293822357482761,Health care,93977429218,Large (>= $10B),375.63,-2.42,-3.37,-0.974,2.9655508719728774,8.877885224674209,8.015555004545828,8.657481334545558,-0.44158378564931305,0.9655633294638035,0.7380980767420777,1.0314498164590626
